mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.683894062042237,0.3419717628074511,0.004979228973388672,0.0005697698969782624,0.8,1.0,1.0,100,8,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.21570317447185516,-0.2169068306684494,-0.21176117658615112,-0.1402728259563446,-0.20572353899478912,-0.19807350933551787,0.02916262427457469,21
37.613294219970705,0.5809076829753593,0.006301212310791016,0.0013153705376507824,0.8,2.0,1.0,300,10,0.01,0.7,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-0.19836965203285217,-0.22492633759975433,-0.21260136365890503,-0.14902682602405548,-0.20992887020111084,-0.19897060990333557,0.02636028609667104,25
13.935449743270874,2.388391691775994,0.003068351745605469,0.0010405243853723214,0.9,2.0,0.5,100,10,0.05,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.20826010406017303,-0.21319760382175446,-0.21680915355682373,-0.1604933887720108,-0.21623070538043976,-0.20299819111824036,0.0214672591961638,44
12.493503522872924,0.5412581280978972,0.0044917106628417965,0.0006077148174707493,0.7,2.0,1.0,300,8,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.20751792192459106,-0.21095126867294312,-0.20263464748859406,-0.14005771279335022,-0.22405436635017395,-0.19704318344593047,0.02936449324746184,19
30.44787640571594,0.5568320787126243,0.0050079345703125,0.0007551826414130415,0.7,0.5,1.0,300,6,0.01,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-0.2006514072418213,-0.21451370418071747,-0.21066594123840332,-0.14577743411064148,-0.20315688848495483,-0.19495307505130768,0.02508995648575241,7
23.26305823326111,2.8733607821843745,0.005106210708618164,0.0009158470296020124,0.7,1.0,0.5,300,6,0.05,0.9,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.2139912098646164,-0.2035197913646698,-0.20570476353168488,-0.13883523643016815,-0.21885785460472107,-0.19618177115917207,0.029204588122829476,15
4.297058820724487,0.0837070556066913,0.003904438018798828,0.0010859046283616593,0.8,1.0,1.0,100,4,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.21373330056667328,-0.21255363523960114,-0.20956793427467346,-0.13179568946361542,-0.20569336414337158,-0.19466878473758698,0.03155907399975385,6
14.225481414794922,0.4496657764532975,0.004847097396850586,0.00037061977247947257,0.8,0.5,1.0,300,6,0.05,0.7,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",-0.2092464119195938,-0.20697523653507233,-0.20927970111370087,-0.14905241131782532,-0.20539875328540802,-0.19599050283432007,0.0235146163176158,14
11.642084646224976,0.2234958122394869,0.0049344062805175785,0.00032038200747713086,0.9,0.5,0.5,200,4,0.05,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.21852906048297882,-0.2075260430574417,-0.2118486911058426,-0.14728808403015137,-0.2198624461889267,-0.20101086497306825,0.02723348123636616,37
35.56219573020935,0.9382524601569254,0.002910423278808594,0.00027151471233715664,0.7,0.5,0.0,300,8,0.05,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.2346762716770172,-0.2117496281862259,-0.21166449785232544,-0.12441600859165192,-0.2324615865945816,-0.20299359858036042,0.04049307172648882,43
