mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.14428997039794922,0.0,0.0013785362243652344,0.0,0.7,0.5,0.0,100,10,4,0.1,0.0,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.0, 'colsample_bytree': 0.9}",-0.10287301987409592,-0.10287301987409592,0.0,45
0.0874643325805664,0.0,0.0012736320495605469,0.0,0.9,1.0,0.1,200,3,10,0.05,1.0,0.9,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.9}",-0.11870896071195602,-0.11870896071195602,0.0,164
0.2432699203491211,0.0,0.0013515949249267578,0.0,0.9,2.0,0.5,500,3,10,0.03,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.8}",-0.10528215765953064,-0.10528215765953064,0.0,70
0.1275951862335205,0.0,0.0013265609741210938,0.0,0.7,5.0,0.1,300,3,10,0.1,1.0,0.9,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 0.9}",-0.11887200176715851,-0.11887200176715851,0.0,195
0.15912485122680664,0.0,0.001379251480102539,0.0,0.7,1.0,0.5,100,10,4,0.03,0.0,0.9,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.0, 'colsample_bytree': 0.9}",-0.09865702688694,-0.09865702688694,0.0,13
0.15576887130737305,0.0,0.0013766288757324219,0.0,0.7,0.5,0.0,300,3,10,0.05,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",-0.09991206228733063,-0.09991206228733063,0.0,21
0.20751738548278809,0.0,0.001367807388305664,0.0,0.9,5.0,1.0,300,1,4,0.01,0.1,0.9,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.9}",-0.1069723516702652,-0.1069723516702652,0.0,89
0.19686245918273926,0.0,0.0013263225555419922,0.0,0.9,2.0,1.0,300,10,3,0.01,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.7}",-0.10733024030923843,-0.10733024030923843,0.0,94
0.047364234924316406,0.0,0.001257181167602539,0.0,0.6,1.0,0.1,100,3,3,0.05,1.0,0.8,"{'subsample': 0.6, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.8}",-0.11877933889627457,-0.11877933889627457,0.0,182
0.128737211227417,0.0,0.001285552978515625,0.0,0.6,0.5,0.5,300,1,10,0.03,0.5,0.8,"{'subsample': 0.6, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.8}",-0.11713933944702148,-0.11713933944702148,0.0,139
0.3152432441711426,0.0,0.0014078617095947266,0.0,0.9,2.0,0.0,500,3,3,0.01,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.8}",-0.10363221913576126,-0.10363221913576126,0.0,55
0.658776044845581,0.0,0.0018587112426757812,0.0,0.9,2.0,0.5,500,5,6,0.05,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.0, 'colsample_bytree': 0.9}",-0.09836689382791519,-0.09836689382791519,0.0,12
0.0470731258392334,0.0,0.0012974739074707031,0.0,0.8,2.0,1.0,100,1,8,0.05,1.0,0.7,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.7}",-0.11873744428157806,-0.11873744428157806,0.0,174
0.20575833320617676,0.0,0.0013682842254638672,0.0,0.9,5.0,1.0,500,10,3,0.03,1.0,0.7,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 500, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.03, 'gamma': 1.0, 'colsample_bytree': 0.7}",-0.1186913549900055,-0.1186913549900055,0.0,160
0.2105705738067627,0.0,0.0013456344604492188,0.0,0.9,2.0,0.1,500,3,6,0.03,0.5,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.7}",-0.11513818055391312,-0.11513818055391312,0.0,116
0.6552894115447998,0.0,0.0018579959869384766,0.0,0.9,2.0,1.0,300,5,6,0.01,0.0,0.6,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.0, 'colsample_bytree': 0.6}",-0.10287453234195709,-0.10287453234195709,0.0,46
0.21460485458374023,0.0,0.0013735294342041016,0.0,0.9,5.0,0.0,500,10,3,0.01,0.5,0.7,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 500, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.7}",-0.1153426319360733,-0.1153426319360733,0.0,118
0.12660646438598633,0.0,0.001344919204711914,0.0,0.7,5.0,1.0,300,1,10,0.01,1.0,0.6,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 1.0, 'colsample_bytree': 0.6}",-0.11869344115257263,-0.11869344115257263,0.0,161
0.12691068649291992,0.0,0.0013093948364257812,0.0,0.7,5.0,1.0,300,10,4,0.03,0.5,0.7,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.7}",-0.11871763318777084,-0.11871763318777084,0.0,167
0.7287430763244629,0.0,0.0019228458404541016,0.0,0.8,5.0,0.5,300,5,6,0.01,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.0, 'colsample_bytree': 0.7}",-0.10170566290616989,-0.10170566290616989,0.0,36
0.08618903160095215,0.0,0.001306772232055664,0.0,0.9,2.0,0.5,200,10,3,0.03,1.0,0.6,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.03, 'gamma': 1.0, 'colsample_bytree': 0.6}",-0.11873926967382431,-0.11873926967382431,0.0,176
0.047585487365722656,0.0,0.0012655258178710938,0.0,0.8,1.0,1.0,100,5,4,0.05,1.0,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.9}",-0.11873766034841537,-0.11873766034841537,0.0,175
0.062223196029663086,0.0,0.0012600421905517578,0.0,0.9,5.0,1.0,100,10,3,0.05,0.1,0.6,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",-0.10643396526575089,-0.10643396526575089,0.0,82
0.17505550384521484,0.0,0.0013508796691894531,0.0,0.8,0.5,0.0,300,1,6,0.03,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.9}",-0.1023784726858139,-0.1023784726858139,0.0,43
0.1962428092956543,0.0,0.0015499591827392578,0.0,0.8,0.5,1.0,100,10,8,0.01,0.0,0.6,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.0, 'colsample_bytree': 0.6}",-0.10704396665096283,-0.10704396665096283,0.0,91
0.1338648796081543,0.0,0.0013475418090820312,0.0,0.8,1.0,0.0,300,5,3,0.01,0.5,0.6,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.6}",-0.11555574834346771,-0.11555574834346771,0.0,122
0.21270751953125,0.0,0.0013735294342041016,0.0,0.6,2.0,0.0,200,10,3,0.05,0.0,0.9,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.0, 'colsample_bytree': 0.9}",-0.10403802990913391,-0.10403802990913391,0.0,59
0.1288001537322998,0.0,0.001308441162109375,0.0,0.9,0.5,0.0,300,3,8,0.1,0.5,0.7,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.7}",-0.1126759871840477,-0.1126759871840477,0.0,104
0.1782395839691162,0.0,0.0013446807861328125,0.0,0.6,2.0,0.1,200,5,10,0.01,0.1,0.9,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.9}",-0.10504553467035294,-0.10504553467035294,0.0,67
0.0473322868347168,0.0,0.0012564659118652344,0.0,0.9,2.0,1.0,100,3,10,0.05,1.0,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.8}",-0.11866603046655655,-0.11866603046655655,0.0,157
0.047595977783203125,0.0,0.0012426376342773438,0.0,0.7,5.0,0.0,100,1,10,0.05,1.0,0.8,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.8}",-0.11867980659008026,-0.11867980659008026,0.0,159
0.20946431159973145,0.0,0.0013201236724853516,0.0,0.7,0.5,1.0,500,1,3,0.01,0.5,0.8,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",-0.1185411885380745,-0.1185411885380745,0.0,147
0.726590633392334,0.0,0.001802682876586914,0.0,0.7,2.0,1.0,500,10,10,0.03,0.0,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 500, 'min_child_weight': 10, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 0.0, 'colsample_bytree': 0.8}",-0.09949810057878494,-0.09949810057878494,0.0,16
0.04909968376159668,0.0,0.0013070106506347656,0.0,0.6,2.0,0.0,100,10,6,0.01,0.5,0.8,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",-0.11711211502552032,-0.11711211502552032,0.0,138
0.04691767692565918,0.0,0.0012581348419189453,0.0,0.6,1.0,1.0,100,5,4,0.03,1.0,0.6,"{'subsample': 0.6, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 1.0, 'colsample_bytree': 0.6}",-0.11882048100233078,-0.11882048100233078,0.0,191
0.4188103675842285,0.0,0.0015459060668945312,0.0,0.7,0.5,0.0,300,10,4,0.03,0.0,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.0, 'colsample_bytree': 0.9}",-0.09828782826662064,-0.09828782826662064,0.0,11
0.09328460693359375,0.0,0.0012853145599365234,0.0,0.9,0.5,0.1,200,3,4,0.01,0.5,0.7,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.7}",-0.1157984659075737,-0.1157984659075737,0.0,124
0.32173919677734375,0.0,0.0014996528625488281,0.0,0.9,2.0,0.1,200,1,4,0.03,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.0, 'colsample_bytree': 0.9}",-0.09720107167959213,-0.09720107167959213,0.0,7
0.12599682807922363,0.0,0.0013065338134765625,0.0,0.9,2.0,1.0,300,10,3,0.05,1.0,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.7}",-0.11861583590507507,-0.11861583590507507,0.0,151
0.1279754638671875,0.0,0.001287698745727539,0.0,0.9,2.0,0.5,300,3,6,0.03,0.5,0.6,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.6}",-0.11602392792701721,-0.11602392792701721,0.0,127
0.4178736209869385,0.0,0.001482248306274414,0.0,0.6,5.0,1.0,500,3,3,0.05,0.0,0.9,"{'subsample': 0.6, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.0, 'colsample_bytree': 0.9}",-0.10147514194250107,-0.10147514194250107,0.0,32
0.07477068901062012,0.0,0.0012974739074707031,0.0,0.9,1.0,0.0,100,10,6,0.05,0.1,0.9,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",-0.10193555802106857,-0.10193555802106857,0.0,37
