mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.01924695968628,0.12845856324773175,0.002088117599487305,0.0001180378963157797,0.8,0.5,1.0,200,6,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.1987861692905426,-0.20557546615600586,-0.27562254667282104,-0.2282048463821411,-0.26741671562194824,-0.23512114882469176,0.03138273475652198,15
10.231963634490967,0.3187555826099434,0.002584695816040039,9.712413267488392e-05,0.9,2.0,0.0,200,8,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.19621463119983673,-0.21816031634807587,-0.28837233781814575,-0.24678100645542145,-0.25001224875450134,-0.23990810811519622,0.03124163351060013,36
6.433483076095581,0.23586093013403903,0.002541351318359375,0.0001615592550887147,0.8,1.0,1.0,300,10,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.2061144858598709,-0.20090380311012268,-0.27380824089050293,-0.2442925125360489,-0.2755109369754791,-0.24012599587440492,0.03193465442383859,37
3.1506490230560305,0.04939241035937338,0.0022380828857421877,0.0001830224007692226,0.7,2.0,0.0,100,4,0.01,0.9,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-0.18518546223640442,-0.2020767778158188,-0.27838748693466187,-0.27023929357528687,-0.2658747732639313,-0.24035275876522064,0.03872905900712356,39
11.253462219238282,0.231689211472211,0.0023754119873046877,0.00022096746071509018,0.9,0.5,0.0,300,8,0.1,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.20847831666469574,-0.22573435306549072,-0.30320993065834045,-0.23536144196987152,-0.25798922777175903,-0.24615465402603148,0.03270581062167959,49
4.1444983959198,0.12371327740932626,0.0019989967346191405,0.00021583161572930615,0.8,1.0,1.0,100,8,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.1948973387479782,-0.20330987870693207,-0.274876207113266,-0.2415580153465271,-0.2597217261791229,-0.23487263321876525,0.03116629371574316,14
17.6513174533844,0.44731912719671896,0.0027129650115966797,0.00031953843153803275,0.8,2.0,1.0,300,10,0.01,0.7,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-0.1923825442790985,-0.20267003774642944,-0.27579575777053833,-0.2553429901599884,-0.2494235783815384,-0.2351229816675186,0.032086037720596705,16
7.737288284301758,0.1275238228380512,0.002324962615966797,0.00029473854406045636,0.9,2.0,0.5,100,10,0.05,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.1895790696144104,-0.21055854856967926,-0.27709776163101196,-0.2495972216129303,-0.2561260163784027,-0.23659172356128694,0.03187283020635151,22
5.768479681015014,0.16847867036539907,0.0023373126983642577,0.0004059930738071321,0.7,2.0,1.0,300,8,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.20337426662445068,-0.20574899017810822,-0.27504658699035645,-0.24333065748214722,-0.2651827037334442,-0.23853664100170135,0.029588491099037398,30
14.812201738357544,0.4726690175559609,0.0026090145111083984,0.00015472825750675501,0.7,0.5,1.0,300,6,0.01,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-0.1929350346326828,-0.19624321162700653,-0.2772923409938812,-0.24503178894519806,-0.24814172089099884,-0.23192881941795349,0.03251575903978112,3
11.291627264022827,0.2521038364875945,0.0021555423736572266,9.75597638823956e-05,0.7,1.0,0.5,300,6,0.05,0.9,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.20401854813098907,-0.2061290144920349,-0.2759011685848236,-0.24350634217262268,-0.2759076952934265,-0.24109255373477936,0.0317064381223714,42
1.9873013973236084,0.05894153913827617,0.0019960403442382812,0.00028668368395257115,0.8,1.0,1.0,100,4,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.2017843872308731,-0.2038002759218216,-0.28634607791900635,-0.2289077490568161,-0.2671053111553192,-0.23758876025676728,0.033904210828294534,27
